input_id,frame_id,ts,frame_ts,state,pose_valid,imu_initialized,map_id,reset_epoch,map_create_epoch,map_change_index,big_change_index,context_changed,last_reloc_id,last_init_id,n_kps,n_associated,n_inlier_observed,n_outlier_associated,n_depth_valid,depth_valid_fraction,n_reproj,reproj_median_px,reproj_p90_px,reproj_mean_px,mean_observations,inlier_grid_coverage,is_kf,n_local_mps,n_local_kfs,imu_rotation_residual_rad,imu_dt,imu_interval_valid,track_core_ms,logger_ms,px,py,pz,qx,qy,qz,qw
1284,1284,1413393950.205760478973,1413393950.205760478973,2,1,1,0,0,0,374,2,0,0,-1,1203,376,376,0,680,0.565253532835,376,1.700500208717,3.736891354672,1.953120764699,9.247340425532,0.854166666667,0,8704,77,0.000156943584,0.050000190735,1,10.156534000000,0.097331000000,2.381059169769,-0.301337718964,-3.454690217972,0.541210174561,-0.640659749508,0.384082853794,-0.386169701815
1285,1285,1413393950.255760431290,1413393950.255760431290,2,1,1,0,0,0,374,2,0,0,-1,1209,609,609,0,707,0.584780810587,609,0.569880114899,3.112109091481,1.222683139132,6.287356321839,0.895833333333,1,8728,77,0.000242433322,0.049999952316,1,10.556834000000,0.096766000000,2.355756044388,-0.357366800308,-3.445757627487,0.555345356464,-0.634551763535,0.393022626638,-0.366700023413
1286,1286,1413393950.305760622025,1413393950.305760622025,2,1,1,0,0,0,374,2,0,0,-1,1204,429,429,0,692,0.574750830565,429,1.659976304782,3.736247443563,1.923590163864,8.932400932401,0.895833333333,0,8765,78,0.000170532876,0.050000190735,1,10.606167000000,0.130133000000,2.333742380142,-0.414026260376,-3.435871124268,0.565343856812,-0.630422294140,0.399154573679,-0.351610153913
1287,1287,1413393950.355760335922,1413393950.355760335922,2,1,1,0,0,0,375,2,0,0,-1,1203,446,446,0,644,0.535328345802,446,1.616281711117,3.349355827636,1.861350830111,9.015695067265,0.875000000000,0,8145,72,nan,nan,0,12.916600000000,0.083734000000,2.318887233734,-0.466623544693,-3.429537773132,0.570158064365,-0.630191147327,0.400315105915,-0.342821925879
1288,1288,1413393950.405760526657,1413393950.405760526657,2,1,1,0,0,0,375,2,0,0,-1,1206,375,375,0,678,0.562189054726,375,1.467056557546,3.915553853934,1.873979192845,9.730666666667,0.895833333333,0,8390,74,0.000057449255,0.050000190735,1,10.289787000000,0.107376000000,2.303641796112,-0.521433353424,-3.421596765518,0.571964681149,-0.631299614906,0.399656385183,-0.338514477015
1289,1289,1413393950.455760478973,1413393950.455760478973,2,1,1,0,0,0,375,2,0,0,-1,1206,361,361,0,649,0.538142620232,361,1.607465832716,3.588556424654,1.923757954353,9.900277008310,0.916666666667,0,8007,71,0.000056828532,0.049999952316,1,10.681840000000,0.134298000000,2.291907787323,-0.575375080109,-3.414715290070,0.571608364582,-0.632212519646,0.399717181921,-0.337338805199
1290,1290,1413393950.505760431290,1413393950.505760431290,2,1,1,0,0,0,375,2,0,0,-1,1206,595,595,0,691,0.572968490879,595,0.560979473515,2.947684398407,1.113293203367,6.776470588235,0.895833333333,1,8390,74,0.000071619499,0.049999952316,1,10.627862000000,0.103097000000,2.284120082855,-0.628478765488,-3.409519672394,0.568036735058,-0.632416605949,0.401607990265,-0.340726673603
1291,1291,1413393950.555760383606,1413393950.555760383606,2,1,1,0,0,0,375,2,0,0,-1,1203,404,404,0,688,0.571903574397,404,1.644729164033,3.788696314362,1.968950058129,10.143564356436,0.895833333333,0,8946,80,0.000099915960,0.049999952316,1,11.227962000000,0.118268000000,2.280570507050,-0.681283473969,-3.406429529190,0.563126564026,-0.631245970726,0.405759483576,-0.346087187529
1292,1292,1413393950.605760574341,1413393950.605760574341,2,1,1,0,0,0,375,2,0,0,-1,1206,382,382,0,693,0.574626865672,382,1.671720190619,3.890452215763,2.013879724876,10.075916230366,0.916666666667,0,8946,80,0.000101510370,0.050000190735,1,10.075058000000,0.110910000000,2.280594348907,-0.733634948730,-3.405247449875,0.557549774647,-0.628038585186,0.412470579147,-0.352950096130
1293,1293,1413393950.655760288239,1413393950.655760288239,2,1,1,0,0,0,376,2,0,0,-1,1202,384,384,0,699,0.581530782030,384,1.647551828139,3.849488013110,2.012599027169,9.802083333333,0.812500000000,0,8781,77,nan,nan,0,9.637764000000,0.109257000000,2.284549236298,-0.786171197891,-3.408215761185,0.550899088383,-0.623974263668,0.420519262552,-0.361012309790
1294,1294,1413393950.705760478973,1413393950.705760478973,2,1,1,0,0,0,376,2,0,0,-1,1202,618,618,0,681,0.566555740433,618,0.695585698984,3.054896463268,1.140358350199,6.920711974110,0.875000000000,1,7978,70,0.000096913005,0.050000190735,1,10.706650000000,0.107221000000,2.289308547974,-0.837805986404,-3.411284208298,0.544952988625,-0.619527339935,0.428567916155,-0.368160009384
1295,1295,1413393950.755760431290,1413393950.755760431290,2,1,1,0,0,0,376,2,0,0,-1,1206,438,438,0,662,0.548922056385,438,1.636114845436,3.557025357451,1.950885340335,9.933789954338,0.833333333333,0,8119,72,0.000256140891,0.049999952316,1,10.569010000000,0.122308000000,2.295049667358,-0.888903856277,-3.417408227921,0.541198313236,-0.615662872791,0.435167789459,-0.372414737940
1296,1296,1413393950.805760622025,1413393950.805760622025,2,1,1,0,0,0,377,2,0,0,-1,1202,435,435,0,675,0.561564059900,435,1.543649038206,3.459523762986,1.873907485791,10.036781609195,0.854166666667,0,8859,79,nan,nan,0,14.804161000000,0.086905000000,2.301931142807,-0.939394235611,-3.427890777588,0.538190722466,-0.612676203251,0.440994650126,-0.374836415052
1297,1297,1413393950.855760335922,1413393950.855760335922,2,1,1,0,0,0,377,2,0,0,-1,1203,405,405,0,667,0.554447215295,405,1.658914995101,3.553371471916,1.887972937558,10.772839506173,0.875000000000,0,8804,78,0.000114654613,0.049999713898,1,10.350280000000,0.123836000000,2.308326721191,-0.988940954208,-3.440636157990,0.536314487457,-0.610335171223,0.445197850466,-0.376373112202
1298,1298,1413393950.905760526657,1413393950.905760526657,2,1,1,0,0,0,377,2,0,0,-1,1207,613,613,0,651,0.539353769677,613,0.881062490555,3.010596275189,1.224901093102,7.370309951060,0.875000000000,1,8859,79,0.000090477377,0.050000190735,1,10.362472000000,0.103197000000,2.314969778061,-1.037960290909,-3.456784009933,0.536963105202,-0.607985675335,0.449393361807,-0.374258995056
1299,1299,1413393950.955760478973,1413393950.955760478973,2,1,1,0,0,0,377,2,0,0,-1,1209,446,446,0,673,0.556658395368,446,1.483303525165,3.348934204354,1.819948483330,10.318385650224,0.895833333333,0,8794,79,0.000171106120,0.049999952316,1,11.196817000000,0.127638000000,2.321739912033,-1.086159706116,-3.475046396255,0.540028750896,-0.604524552822,0.455329537392,-0.368231058121
1300,1300,1413393951.005760431290,1413393951.005760431290,2,1,1,0,0,0,377,2,0,0,-1,1203,404,404,0,674,0.560266001663,404,1.624262657534,3.565099305138,1.916711741693,11.009900990099,0.895833333333,0,8079,70,0.000105728082,0.049999952316,1,9.972928000000,0.095020000000,2.328735589981,-1.132698774338,-3.493939638138,0.544622480869,-0.601449131966,0.459935814142,-0.360699951649
1301,1301,1413393951.055760383606,1413393951.055760383606,2,1,1,0,0,0,378,2,0,0,-1,1206,409,409,0,697,0.577943615257,409,1.430446391179,3.769332758452,1.829250452622,11.266503667482,0.854166666667,0,7958,71,nan,nan,0,9.233852000000,0.087966000000,2.338472843170,-1.176296234131,-3.512766599655,0.548178017139,-0.599823474884,0.462647616863,-0.354499340057
1302,1302,1413393951.105760574341,1413393951.105760574341,2,1,1,0,0,0,378,2,0,0,-1,1209,606,606,0,635,0.525227460711,606,0.777108312640,2.846833724712,1.173245029627,7.940594059406,0.895833333333,1,7935,70,0.000088486340,0.050000190735,1,10.100183000000,0.114674000000,2.346506595612,-1.217703580856,-3.529278993607,0.548520505428,-0.601613879204,0.461132913828,-0.352905899286
1303,1303,1413393951.155760288239,1413393951.155760288239,2,1,1,0,0,0,378,2,0,0,-1,1205,475,475,0,649,0.538589211618,475,1.415389795124,3.413274551552,1.770190681321,11.035789473684,0.895833333333,0,7847,70,0.000147743907,0.049999713898,1,10.305070000000,0.146779000000,2.355651378632,-1.256711244583,-3.543762683868,0.546295821667,-0.603599369526,0.459134131670,-0.355562388897
1304,1304,1413393951.205760478973,1413393951.205760478973,2,1,1,0,0,0,378,2,0,0,-1,1205,469,469,0,640,0.531120331950,469,1.503952250149,3.683181617332,1.915669322674,10.861407249467,0.875000000000,0,7800,69,0.000086482265,0.050000190735,1,10.992866000000,0.102479000000,2.365805864334,-1.293593883514,-3.557116270065,0.543364465237,-0.605763554573,0.457335293293,-0.358678221703
1305,1305,1413393951.255760431290,1413393951.255760431290,2,1,1,0,0,0,379,2,0,0,-1,1202,461,461,0,643,0.534941763727,461,1.340945398799,3.442775582557,1.763440129063,10.277657266811,0.916666666667,0,7626,65,nan,nan,0,9.879773000000,0.302727000000,2.379938602448,-1.331132173538,-3.571963787079,0.540242969990,-0.607621252537,0.455949634314,-0.361999809742
1306,1306,1413393951.305760622025,1413393951.305760622025,2,1,1,0,0,0,379,2,0,0,-1,1206,421,421,0,646,0.535655058043,421,1.441731471173,3.328166104285,1.742149367812,10.631828978622,0.895833333333,0,7775,67,0.000114200331,0.050000190735,1,10.229087000000,0.093899000000,2.391323089600,-1.364786624908,-3.583186864853,0.537706077099,-0.609606146812,0.454976379871,-0.363660842180
1307,1307,1413393951.355760335922,1413393951.355760335922,2,1,1,0,0,0,379,2,0,0,-1,1207,413,413,0,633,0.524440762220,413,1.409500630845,3.063360846366,1.640842513297,11.232445520581,0.895833333333,0,7616,66,0.000145906262,0.049999713898,1,10.555642000000,0.104835000000,2.403011798859,-1.397161960602,-3.593274354935,0.535921752453,-0.611800312996,0.453901737928,-0.363952636719
1308,1308,1413393951.405760526657,1413393951.405760526657,2,1,1,0,0,0,379,2,0,0,-1,1210,424,424,0,665,0.549586776860,424,1.472440698497,3.729587665757,1.873517156663,10.790094339623,0.895833333333,0,7588,65,0.000126811196,0.050000190735,1,10.723000000000,0.102263000000,2.414918661118,-1.428386926651,-3.602410793304,0.535363137722,-0.614516794682,0.452304303646,-0.362182676792
1309,1309,1413393951.455760478973,1413393951.455760478973,2,1,1,0,0,0,379,2,0,0,-1,1204,409,409,0,661,0.549003322259,409,1.567066197785,3.540359695293,1.846000214569,10.951100244499,0.875000000000,0,7537,65,0.000095824304,0.049999952316,1,8.982287000000,0.100842000000,2.427125692368,-1.458443880081,-3.611432790756,0.536422550678,-0.617634534836,0.450027853251,-0.358124881983
1310,1310,1413393951.505760431290,1413393951.505760431290,2,1,1,0,0,0,379,2,0,0,-1,1204,387,387,0,667,0.553986710963,387,1.427186788527,3.261383669003,1.731810851478,11.413436692506,0.916666666667,0,7537,65,0.000097219170,0.049999952316,1,9.132882000000,0.090706000000,2.439982891083,-1.487362146378,-3.621554851532,0.538021922112,-0.620656371117,0.447369128466,-0.353806436062
1311,1311,1413393951.555760383606,1413393951.555760383606,2,1,1,0,0,0,379,2,0,0,-1,1208,596,596,0,647,0.535596026490,596,0.788350762382,2.481362646188,1.070599853561,7.726510067114,0.916666666667,1,8556,74,0.000116937226,0.049999952316,1,9.721366000000,0.099394000000,2.454177379608,-1.515287399292,-3.633385658264,0.539380073547,-0.623126447201,0.445523113012,-0.349702328444
1312,1312,1413393951.605760574341,1413393951.605760574341,2,1,1,0,0,0,379,2,0,0,-1,1205,465,465,0,662,0.549377593361,465,1.336901498269,3.174259328855,1.658892944181,10.810752688172,0.895833333333,0,6994,59,0.000106249361,0.050000190735,1,9.681871000000,0.133027000000,2.470041751862,-1.542223453522,-3.647051572800,0.540212392807,-0.624580919743,0.445094466209,-0.346352905035
1313,1313,1413393951.655760288239,1413393951.655760288239,2,1,1,0,0,0,379,2,0,0,-1,1204,461,461,0,657,0.545681063123,461,1.430609857050,3.359146671598,1.749576505489,11.075921908894,0.833333333333,0,8147,73,0.000106866260,0.049999713898,1,11.367395000000,0.103391000000,2.487197637558,-1.568153381348,-3.662144422531,0.539547026157,-0.624861180782,0.446621388197,-0.344915896654
1314,1314,1413393951.705760478973,1413393951.705760478973,2,1,1,0,0,0,380,2,0,0,-1,1207,469,469,0,664,0.550124275062,469,1.381512202970,3.022776169309,1.708204128998,10.371002132196,0.833333333333,0,8434,71,nan,nan,0,9.730228000000,0.155432000000,2.505180597305,-1.595491886139,-3.677742958069,0.538706004620,-0.623703181744,0.449646890163,-0.344394892454
1315,1315,1413393951.755760431290,1413393951.755760431290,2,1,1,0,0,0,380,2,0,0,-1,1205,460,460,0,652,0.541078838174,460,1.448354067607,3.412568864759,1.810696060239,10.589130434783,0.875000000000,0,6956,58,0.000259517285,0.049999952316,1,9.531259000000,0.138689000000,2.524040699005,-1.618851661682,-3.696981906891,0.537550628185,-0.622259676456,0.453626364470,-0.343591988087
1316,1316,1413393951.805760622025,1413393951.805760622025,2,1,1,0,0,0,380,2,0,0,-1,1204,438,438,0,679,0.563953488372,438,1.455770753151,3.228088844586,1.767764279114,10.792237442922,0.854166666667,0,8109,70,0.000318149134,0.050000190735,1,9.948638000000,0.170960000000,2.544508457184,-1.640592098236,-3.716266632080,0.534781098366,-0.621691823006,0.456756234169,-0.344792991877
1317,1317,1413393951.855760335922,1413393951.855760335922,2,1,1,0,0,0,380,2,0,0,-1,1207,429,429,0,688,0.570008285004,429,1.474569464137,3.288377309259,1.764698765458,10.606060606061,0.875000000000,0,6956,58,0.000401023339,0.049999713898,1,9.076738000000,0.135129000000,2.566550970078,-1.660721778870,-3.734308958054,0.531201601028,-0.621606588364,0.459448218346,-0.346896946430
1318,1318,1413393951.905760526657,1413393951.905760526657,2,1,1,0,0,0,380,2,0,0,-1,1206,401,401,0,674,0.558872305141,401,1.568677980607,3.383616742306,1.850710006039,10.975062344140,0.833333333333,0,6956,58,0.000261335663,0.050000190735,1,9.315548000000,0.112577000000,2.589477300644,-1.679469108582,-3.751913070679,0.528084218502,-0.622096002102,0.461498409510,-0.348055869341
1319,1319,1413393951.955760478973,1413393951.955760478973,2,1,1,0,0,0,380,2,0,0,-1,1207,409,409,0,676,0.560066280033,409,1.550747360561,3.407504607993,1.806760697807,10.770171149144,0.854166666667,0,6710,57,0.000208049125,0.049999952316,1,8.790920000000,0.122677000000,2.613526582718,-1.696666955948,-3.768388271332,0.525189816952,-0.623227238655,0.462709188461,-0.348803430796
1320,1320,1413393952.005760431290,1413393952.005760431290,2,1,1,0,0,0,380,2,0,0,-1,1204,393,393,0,666,0.553156146179,393,1.477738182646,3.321981332255,1.768299915053,11.040712468193,0.854166666667,0,6710,57,0.000121633951,0.049999952316,1,9.628753000000,0.100294000000,2.638430595398,-1.712452173233,-3.783674001694,0.522495329380,-0.623985230923,0.464386224747,-0.349265784025
1321,1321,1413393952.055760383606,1413393952.055760383606,2,1,1,0,0,0,380,2,0,0,-1,1208,636,636,0,688,0.569536423841,636,0.724951556402,2.794690499238,1.093792950289,7.619496855346,0.916666666667,1,6710,57,0.000099525598,0.049999952316,1,9.133756000000,0.107702000000,2.663704633713,-1.726856231689,-3.797673702240,0.520007312298,-0.624804198742,0.466065078974,-0.349278420210
1322,1322,1413393952.105760574341,1413393952.105760574341,2,1,1,0,0,0,380,2,0,0,-1,1204,484,484,0,678,0.563122923588,484,1.317593157335,3.344976882787,1.648085947481,10.826446280992,0.895833333333,0,6723,57,0.000074810501,0.050000190735,1,9.524308000000,0.115486000000,2.689460754395,-1.739710092545,-3.808473110199,0.516864836216,-0.626044571400,0.466716766357,-0.350848168135
1323,1323,1413393952.155760288239,1413393952.155760288239,2,1,1,0,0,0,380,2,0,0,-1,1201,438,438,0,701,0.583680266445,438,1.425461857170,3.325209268726,1.768065241540,11.319634703196,0.875000000000,0,6487,53,0.000075052179,0.049999713898,1,10.410053000000,0.109276000000,2.715256929398,-1.751689195633,-3.816458702087,0.514902353287,-0.626515328884,0.468564867973,-0.350429743528
1324,1324,1413393952.205760478973,1413393952.205760478973,2,1,1,0,0,0,381,2,0,0,-1,1202,432,432,0,700,0.582362728785,432,1.534547256440,3.721655136828,1.811617602315,10.800925925926,0.875000000000,0,6480,53,nan,nan,0,8.219235000000,0.106991000000,2.738896608353,-1.760123252869,-3.817523956299,0.511955440044,-0.628843665123,0.468136757612,-0.351148664951
1325,1325,1413393952.255760431290,1413393952.255760431290,2,1,1,0,0,0,381,2,0,0,-1,1204,453,453,0,697,0.578903654485,453,1.584407395443,3.649419885185,1.866368894621,10.481236203091,0.895833333333,0,6488,54,0.000269530399,0.049999952316,1,10.089869000000,0.122875000000,2.764983654022,-1.769346237183,-3.819125652313,0.508950173855,-0.630465865135,0.468101084232,-0.352652698755
1326,1326,1413393952.305760622025,1413393952.305760622025,2,1,1,0,0,0,381,2,0,0,-1,1204,442,442,0,717,0.595514950166,442,1.710768480747,3.670628457021,1.989449523498,10.714932126697,0.833333333333,0,6488,54,0.000301567372,0.050000190735,1,9.054917000000,0.097731000000,2.790667057037,-1.777480602264,-3.817700624466,0.507317483425,-0.631515979767,0.467571377754,-0.353827148676
1327,1327,1413393952.355760335922,1413393952.355760335922,2,1,1,0,0,0,381,2,0,0,-1,1200,396,396,0,705,0.587500000000,396,1.668610769992,3.749632323870,1.941367660578,11.042929292929,0.854166666667,0,6543,55,0.000269866025,0.049999713898,1,8.798013000000,0.085110000000,2.815728425980,-1.784240245819,-3.813580513000,0.507225334644,-0.630956768990,0.466557681561,-0.356286495924
1328,1328,1413393952.405760526657,1413393952.405760526657,2,1,1,0,0,0,381,2,0,0,-1,1205,667,667,0,712,0.590871369295,667,0.826975452080,3.229712979458,1.195022114768,7.613193403298,0.875000000000,1,6536,54,0.000437487586,0.050000190735,1,9.847762000000,0.118200000000,2.840960502625,-1.790703773499,-3.808244705200,0.509357571602,-0.628697693348,0.465446710587,-0.358682930470
1329,1329,1413393952.455760478973,1413393952.455760478973,2,1,1,0,0,0,381,2,0,0,-1,1205,464,464,0,712,0.590871369295,464,1.548483106419,3.153032275586,1.762985061357,11.230603448276,0.875000000000,0,6501,54,0.000207753284,0.049999952316,1,10.226946000000,0.143195000000,2.866385459900,-1.796210289001,-3.803178787231,0.513464093208,-0.624374330044,0.465208232403,-0.360683500767
1330,1330,1413393952.505760431290,1413393952.505760431290,2,1,1,0,0,0,381,2,0,0,-1,1208,444,444,0,708,0.586092715232,444,1.458250277811,3.472659507261,1.793276236180,11.319819819820,0.875000000000,0,6509,55,0.000172671964,0.049999952316,1,9.577619000000,0.103148000000,2.891595125198,-1.800881147385,-3.798400640488,0.519249916077,-0.619662761688,0.463266909122,-0.363017082214
1331,1331,1413393952.555760383606,1413393952.555760383606,2,1,1,0,0,0,382,2,0,0,-1,1207,445,445,0,700,0.579950289975,445,1.525761244548,3.543437516087,1.880511362000,10.274157303371,0.854166666667,0,6317,52,nan,nan,0,8.030817000000,0.130237000000,2.918477296829,-1.809689283371,-3.790732860565,0.526519179344,-0.614470481873,0.460026144981,-0.365485519171
1332,1332,1413393952.605760574341,1413393952.605760574341,2,1,1,0,0,0,382,2,0,0,-1,1204,425,425,0,706,0.586378737542,425,1.579108634997,3.289816374038,1.826524400968,10.614117647059,0.854166666667,0,6574,56,0.000322629698,0.050000190735,1,9.800049000000,0.102433000000,2.943070411682,-1.812820672989,-3.786140441895,0.533761322498,-0.607945024967,0.457976102829,-0.368455648422
1333,1333,1413393952.655760288239,1413393952.655760288239,2,1,1,0,0,0,382,2,0,0,-1,1204,408,408,0,740,0.614617940199,408,1.644850351094,3.425105532165,1.886988047413,10.762254901961,0.875000000000,0,6634,57,0.000359246624,0.049999713898,1,8.640387000000,0.134449000000,2.967805385590,-1.814886331558,-3.781269788742,0.541408836842,-0.601610422134,0.454232513905,-0.372309416533
